path,prefix,extension,live_bytes,snapshot_blob,live_blob,proposed_action,category,disposition,evidence_strength,rationale,exists_now,line_count_if_small,sha256_if_small_or_metadata
benchmarks/digitalocean/knowledge_bases/research/TECHNICAL_GUIDE.md,benchmarks,.md,10917,d9b7c3c33f35ab78f652dc252ef514aef21f5a6c,31d48898da875fce15f0994d73f1d5f35f2d102e,research_intake_archive_or_canonicalize,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,456,c9aca5960075fb43c5feb450023f37b472a25c943051719171b4c1d4713c4832
benchmarks/digitalocean/knowledge_bases/research/TRUST_MEMORY_IMPLEMENTATION_BASELINE.md,benchmarks,.md,5897,5099fe2f636703c3b2c0f6bc12f2c2ba2e29ad2b,ad4298fd16e3cfe3a0b67857292b881b16408b8d,research_intake_archive_or_canonicalize,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,209,ad85f1663fe975b44d4e60183c1d876a22632d3dac61c43ce93d86dd477739d1
benchmarks/digitalocean/knowledge_bases/research/benchmark_comparisons.md,benchmarks,.md,715,95712d45554a221dfa797a3ece0bd5bcd56fabd7,ada4066a027a9f56c7715b6ae0f8ab67181dede1,research_intake_archive_or_canonicalize,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,29,fd5bc568644c61799a9ca3e2dfc9f1bf246b04511ad2deaab46129283440f2bd
benchmarks/digitalocean/knowledge_bases/research/eggroll_training_guide.md,benchmarks,.md,1481,01f495a07066d0b9d11680d35ddb8327c28c4815,902189a1a9f15672b12da53403631006fd0c7245,research_intake_archive_or_canonicalize,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,39,f6c1943840e56a57c47d0d0fe5583bbb82c40b3bb270d04f02dd47cde0237e85
benchmarks/digitalocean/knowledge_bases/research/foundry_agent_inventory.md,benchmarks,.md,7399,07c5bcbf675ba86ba3673cfdbe4d02e06076f673,e59d92a972fdbe255c18079f347501f42a0bdff9,research_intake_archive_or_canonicalize,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,224,4550a50488033f4590342c37856ea774fb9025f4ca084dbebeac4373ad32e3c8
benchmarks/digitalocean/knowledge_bases/research/nexus_agentic_gateway_v31_deep_dive_2026-04-18.md,benchmarks,.md,28152,aabfc0d36b45072ab003b1722de37be077f60120,79140098920f7b3ed10d779b2941d5ac5e7a0873,research_intake_archive_or_canonicalize,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,515,e14b8085ae428e51591955e51dac3f078c5b3139b4ed2cb313ac725081108db2
benchmarks/mixed content/PHASE6_FINAL_HANDOFF.md,benchmarks,.md,6298,cf3282921f9b725f71e4120c6c91b13ab8f5ca46,ac659503c48206d90185fea0db2975a4856cde7a,research_intake_archive_or_canonicalize,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,198,b022f05838c649640cc06aca0bbf40a6b6dac418d38996b2e1463680a97c04c1
benchmarks/mixed content/agentHARNESS.txt,benchmarks,.txt,11086,51a8d385375dd13675e134fde2de4394b33c487c,30dfb755212b4c631b7d2133aba85eb274ed46f0,research_intake_archive_or_canonicalize,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,109,7d3ae953b8bd7f9d4ae0469df53927ba7cb87fb66f58488f109ad7374320f99a
datasets/.classify_test.json,datasets,.json,44,c5d8fd4e9e30a8d30a8c4f060adce170af90b5cf,8c59bfc2cbbfbc51cba4e709a0aaa8986d00f83b,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,1,2f1a72e70f59fe4f12cdbd22bdf112db589b30124799a558789c8779be3306aa
datasets/.classify_test2.json,datasets,.json,135,aae33e2364b30615216104457ea1f46a91804c07,7d7aad8670e792dd868b045a9b2479fb40d873c3,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,1,6a7758dbf2e362989357384f0689b7f46687963d7133bdb12fba8c0f57efc5eb
datasets/.classify_test3.json,datasets,.json,181,d027b450994935638ba4acc81ad19b920d66ea0d,e4d7ed49634b23cf34760b82e53f300020919e42,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,1,44d2129a60344608bff512832274f2821672d9a586b00d0065aef166b8dfba46
datasets/.csv_test1.json,datasets,.json,92,ebbdd2b1ffe13a30defa1d72cf9a913de9dda3c1,e62c5d90171852c8122d4976c47333b14ac97cee,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,1,6538ca4ca8d93291738fbca10796510747252d46292cf711ecb4506fcd050153
datasets/.csv_test2.json,datasets,.json,60,31de419a71ab605488ebb0bb62e0b781b7143f93,16c7fd79574e77e8509b89ac77f172af8f12ddd2,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,1,d0e24308022c4ba73c54f46456ff60a4ad5b5060478d78156cab8dc975d49a2b
datasets/.csv_test3.json,datasets,.json,44,c5d8fd4e9e30a8d30a8c4f060adce170af90b5cf,8c59bfc2cbbfbc51cba4e709a0aaa8986d00f83b,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,1,2f1a72e70f59fe4f12cdbd22bdf112db589b30124799a558789c8779be3306aa
datasets/.t1.json,datasets,.json,44,c5d8fd4e9e30a8d30a8c4f060adce170af90b5cf,8c59bfc2cbbfbc51cba4e709a0aaa8986d00f83b,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,1,2f1a72e70f59fe4f12cdbd22bdf112db589b30124799a558789c8779be3306aa
datasets/.t2.json,datasets,.json,100,17f86e5046d5976417c9fce9065706fdc9de816b,316723c378af2d4958c6b5b502dda7d5a65bbbc5,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,1,886abf3994a248d56d2d3f9e26664c8b0c6dda99d61f4f685c1181d74f7d1c9d
datasets/.t2_v2.json,datasets,.json,95,23a5cbcc9bf2a2c7f989fad33152f26b9d35a30f,63faca3f24ca82a7937d2809c121b83d79696355,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,1,6bbd9b7d7058d4be53236f1ea291964afc37b2ef2fe46de8369cb1e5f52ffec1
datasets/.t3.json,datasets,.json,87,ce884ee3d6091dc43fad2446c6cfd5d4edd9dfbd,999b3ee6cfe941b94171da4538f96b3d0f1b1cf3,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,1,755c31b792dafabc1fc4411ba0f7a46747fd3aaf839f326f18d706136885d1c5
datasets/.t_csv.json,datasets,.json,74,7777c22f0953e007c79537245627ef203ebf9bac,42f2831de9e1acb6335928bd44bec68dc68f01ae,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,1,a766b9bbef64189e89e9e061b0d4a7d18b5dd9c5e8c3aeb09f8a3f9b2c27dec1
datasets/.t_jb.json,datasets,.json,67,5537292f36e45a1c38ac1d357343215ed7acaa1b,732f499b6dff3bb4d9c1e5463a1766d6c94b0798,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,1,967e23cdfe019921a474e8363221437274313e7a4f1e38301632a8929e53d6c9
datasets/.t_v7.json,datasets,.json,87,ce884ee3d6091dc43fad2446c6cfd5d4edd9dfbd,999b3ee6cfe941b94171da4538f96b3d0f1b1cf3,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,1,755c31b792dafabc1fc4411ba0f7a46747fd3aaf839f326f18d706136885d1c5
datasets/abliterated_benchmark.json,datasets,.json,190,fbee844625553e1bea7e5d2c6c5c2e9416a1a7e9,e563533e3e886bc165dc7abd71b8e0cec56c31ef,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,12,80c206733152d4e6ab3fd7b581f3a343be1291bfe3959f40821b71ded9e3d1f9
datasets/adversarial/novel_styles_500.jsonl,datasets,.jsonl,14189,380ec3b849afec45d5459a691f88dd609615dfa2,74b0bcf2c1bc23d9e1a96e4ede6af07b5d7ba4da,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,45,80b9f7d15d6617c97e336782905aa828571f52fc28d8e55af1aa7de4b0001c89
datasets/bench_mutated_v5_results.json,datasets,.json,2781,5a0bc99bac1b0970243bda909ba38468a6511478,5904cf67227d122d9e616be887f60bb1a97ef10b,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,131,b83c34b3bb7dc3ce04da5cae14d73bc15bd62f92d45eb0839cf839010a49362f
datasets/benign_expanded.jsonl,datasets,.jsonl,11535,30fb2c043126e2982c15f759be3fe4097dec5b62,bfa575d38f88533b237127a47875c447d27a1f2c,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,100,2138fb590d68a6505aa3f896962442e130888ed56e5addcfa268c88f6a161fc8
datasets/benign_from_cyber.jsonl,datasets,.jsonl,1680468,c78be32da6cb39b08587639bc1e531eae6a6bad6,3ae336a5f56d427655cb7fae7276ff40982b4426,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,1000,edd39fed3361b60149fd150b7b304af2044ae198eb77d037683dec690a46d418
datasets/combination_results.json,datasets,.json,2529,d3eb0054e96fbd305d51720b31c86340ab605434,9ddb115adf5784c85dd9909d46d5c101a9f8ebf9,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,133,439fb50eb0f0fc64da14db36295a1568b18f5f1cec9447f688d411855ec720c2
datasets/deep_search_results.json,datasets,.json,24147,a7640b695154b9962c0e9ba66e6ffb69d4f801e9,ddc5613386c459bd4dc8c2ae1becfbf529872b80,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,1250,5f4c83d26405f750006c3ec631cee8f7151ab853e820d49f08b8c5d5b62d4637
datasets/ensemble_analysis_2026_06.json,datasets,.json,986,61b2633121d8d767d83582a6b170a143eebec0db,152d1a16e2bbc91f60a6cd71569ceb6b161733be,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,25,d8bb055c757e83ae11909bf631c2d6fc238b90464db8e0ec573990bd94c75b59
datasets/ernie/arena_metrics.json,datasets,.json,1536,a6973df9f29cf9011d18ae33691ad353e1ef4d62,206e1c57b4b49fb6874facffde1cee5d6241b3ea,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,61,479c92ea45f8c9a453785643266fb56e7fa8c9ec62b6e019e3b14d7c13ee3ccb
datasets/ernie/checkpoint_1.json,datasets,.json,465,80fb59eb01de0b852be4d4dd7b08a5b53fa21a6f,4ac7e164a575ea26d50c245b625c1d7d4bd4b06f,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,12,c10278c19af3416b359c542724ea4273c945870031e7e8c347ca73d3c902298f
datasets/ernie/checkpoint_2.json,datasets,.json,386282,993b092b80d82439e311bc47baf314557ecfb968,bdd45eefca399e207671033c77d7e9599d50b189,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,11019,316bea4f514061a3e256feb045ef16feb811bcd9d6d66ca5a6671198f6d0c60a
datasets/ernie/checkpoint_3.json,datasets,.json,804382,37f4cec477909ae6bf3d2bf7d61b53bf3c0fcdd9,49ec552afb5428974c7afbe5abe9bc8e1e8e1d09,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,23029,7a27c42b76c0f13facbefa0c4c3dd4ee59077173a897c1815ad7879cd292964c
datasets/ernie/checkpoint_3_partial.json,datasets,.json,396096,34d281d9e5355412710f612a21ffc79800ea6d01,1c60b7718c5cdf2dd1119dff37e89aee09e1fc25,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,12012,fdc5440d501b50e604880c287bfa2f044f4cfc7de2f389a24e4df1e9d8d24c14
datasets/ernie/checkpoint_4_final.json,datasets,.json,532,0c2a6b9e9b73e4cce4ff481471aa9b1e7eee846a,83a3a0070975b80eb7fb784c3181cec330827662,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,16,d6b8b844364d0bb63820e6c193348499d4eaf93a3fdac641fa3400b230ba8054
datasets/ernie/dice_probe_results.json,datasets,.json,4689,a8f7dd4fefb7fed4d0de2362a14d0035fbc5ede6,0e035db560c0b983acf38228eba701a3a2966fde,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,160,e26815ec530b5f67530e995e4b5e3a33bccfa5a17475e3afd598dd8e0f5b822f
datasets/ernie/dpo_fp_calibration.json,datasets,.json,6334,4dec5d76316ba1becb5fde11ecd94fdb37162565,e1002e7be4d74e68a12b3df7c535bf6f79edbcb2,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,102,72d48228c84b512613d67a35219d262945508a71fcfabda7691e98a0fb570167
datasets/ernie/dpo_preference_dataset.json,datasets,.json,148249,a411e2dfe78bc97755b8158a3fdacdef4ee637f5,501235dbf79cd0fd722c402c244de70c189faf2f,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,1052,bd1ce7289c35c912673d0e8b9d44a8721bd387098adff92ca276a1501a94a0eb
datasets/ernie/ernie_1000_guard_results.json,datasets,.json,347,bd41e6b6991bcaf5b5633e684a6a1e26be8627e4,0381531ea046d993eef24ceefec4746e96000e28,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,16,6d00a29032fc2bddc63e255e969614a23c24bbb6e66b1cdb2651f393f91a0ea4
datasets/ernie/ollama_cache.json,datasets,.json,539430,9c48fe6213dad2c24dce801dde71efdba9326fe5,f590bffe734019856b17fc112056b35b5c750ab4,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,10972,8d933a298ad918aa4a961318b68e4322a9934c98c0f164a5f0c0411cfadaf79f
datasets/guard_comparison_2026_06.json,datasets,.json,1479,d427b3b56dc2935d1ec4c288e6205cfd0dcaffb0,9cf66f8d023a54e01ddbe2a24362891f3d32d5bd,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,66,d2907e36614dd7664ed88beeec7d097a1fc6a7cb202435b1f303463a76f48b53
datasets/guard_plane_ensemble_test.json,datasets,.json,590,f24221a90696fd9284215ba780ae30b09ff90b3d,6488c5f6e30720656d57eccede7e31cd04dee46c,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,32,6e07f4b0670fda35fa82132dbd7f0cc79f3156b08cd4f918c5ed942ed360c2a5
datasets/guard_plane_results.json,datasets,.json,29967,91b36cc96b66525229234bf580eead5e87ac80ee,1a02ab6514ce1d1c5c1614d04211d23a90a2c2db,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,964,fe7fd8cf853dc53f1302066110428486fefa05163d6fd490eee4c2f78837421e
datasets/sweep_results.json,datasets,.json,71290,05b052d28829730ad02b38b85d2ccae0d36e8da7,69319c33f89425f8b8bb789d2a32a9bace9e3463,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,2668,bdfe3586a9d22891c0e1ce4ba8ab9d97ddc10c4b1b192c1d4fd96e842a44257b
datasets/synthetic_benign_free.jsonl,datasets,.jsonl,13610,7fc60ac977cb3a44cf2963c003fb532d81acd121,fa5bcbbb6e86f4feb7f432a88c99ae52c9a06eb8,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,30,22f03b6b4eedcc900b539d349ccf0554b4c50478d072ab969c5ed210b24840e6
datasets/v7/v7_manifest.json,datasets,.json,1399,763890c70399856045e11546351c71af2ae68c88,9b4900dacc2b1111b09d421d38788499e8a56e07,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,48,f4695b7c7c7d1053cc1e4f4b0113ad4df4fea34c52a78ddb37ab88d406cde356
datasets/v7_dpo_pairs.jsonl,datasets,.jsonl,595917,9a039b341994df163799a6bb16cdc6cfe13bec4d,ace04b8e913968b6f2a2722db020702ba5f11899,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,150,423792f4943f1f53863d152452fee66cae2b93ef84d192f4c266de647ba361cc
datasets/v7_dpo_pairs.summary.json,datasets,.json,178,bec74205d66bac2200b26d732a7198af2893f7ba,7eb80e14fe1440a5a325f6003c369a5eb7fc90cc,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,7,67f2e686745226fb3540217c5e6cc293171061f49227d47fbb47e6eb26f70cd3
datasets/v7_novel_base.jsonl,datasets,.jsonl,156146,d2248966107cb46cc25e91ea51b2910cdac5fdbe,20efe9ee6ea61eeed1f18a7d6091abbfaab51d7c,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,75,d2a45840b207ad8a7c8ecb88ed95b0ac4b171e3447fc6333f49f0901414a4f73
datasets/v7_novel_mutated.jsonl,datasets,.jsonl,184380,e9019b3fcfe093213ad35f9749bc366b82207919,7c40ec8e8d2a25a32d63f7c2a93fe93a4857a600,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,100,3bf8425bc5e70413eb95108661e6e6c79f8163116e36dd6ece99c8fc2b3a0cf8
datasets/v7_novel_mutated.summary.json,datasets,.json,1297,01b79b8b3aefb61897f5d03d7b991df3b4875fe7,01eb0c80364781f3db2b8143c77a15e92734d489,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,39,95db19145022446a616a368fbd17d0883c2ae5347d5168f0fd50fd5aa3421972
datasets/v7_novel_mutated_500.jsonl,datasets,.jsonl,1117773,d15bc3483f14107b2fee2c4addce058a11684ca7,522d8fa01849e576eaf4bdf34f141ba4598687d9,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,600,24a460f3261e9bd8ff7c9da7f819c7b140e34940b2ee3b4520452aadab655948
datasets/v7_novel_mutated_500.summary.json,datasets,.json,1301,2527daf30432c59bebb355119aaff96bf8e50d9b,e56fdd24abee0aab9bbb2529544879d76629f3ef,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,39,f69ff44e929145bd3d1dc3f669d76de29d126e3860aad26adbb0049434f1fcf9
datasets/v7_novel_mutated_qwen.jsonl,datasets,.jsonl,386223,0beef8e1d039aa838fcf7f47e00b27f74ea492e7,5bfd4a9e4dad409688e696574326bbbb78dd39b1,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,200,67335d473d1666b3028c976df607a3d62c81d340077078c34407126cd74cdf77
datasets/v7_novel_mutated_qwen.summary.json,datasets,.json,1302,71c454d40dadd65acf661a5d98de1f8141e75e87,4667f50ef5f54e923ce14bf7b8a09abef840496a,dataset_benchmark_registry_preserve_do_not_track_blindly,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,39,41a516af285ee8ffaff16f184180eeae702c7a7e06e2bab040517d7c0e6a0d40
datasets/.guard_plane_pid.txt,datasets,.txt,7,7fa6b2398c09882383cf9813bd5298d53fdb7c7e,c2551d4188a170a8480d0ea22cbbe44a187d2a28,research_intake_archive_or_canonicalize,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,1,771d91793523e63b10c32e048c1a631d5fe3394883dd44877c8648f9d906e3a8
datasets/ernie/attack_vectors_01-100_EN.md,datasets,.md,79184,b858ae4071d73090f8a62c69c8520224c7930bbe,e76c04ce1b9ce4055c24520deb7e4d7dbb5ea836,research_intake_archive_or_canonicalize,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,2,4aaf19878d2dc7961cc3227a51b9852462e6524a0627db88d54a863679314179
datasets/ernie/delivery_report.md,datasets,.md,10742,812d7a173cb451ace5e9a800c0acac68265e1fbf,733fe91b4643150e78a493d21fd78bd3799066dd,research_intake_archive_or_canonicalize,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,105,168305cad89f0d017a0f41ffea1fa1ecd2786abbc3d37b915ff8f38032a1d54d
datasets/ernie/evasion_techniques_top25_EN.md,datasets,.md,12723,1f9ad750e383f3e0028da986b5b1bf93a218f955,41194bae2237e1750fa387d737990b083b76ae69,research_intake_archive_or_canonicalize,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,75,766f217526a9af20a383431f2cadcb1313b598a0c8178cd9ebb2306eb611c7e4
datasets/ernie/swarm_consensus_report_EN.md,datasets,.md,10667,14f462c5959f99d4e79e204207ba7ff3bc416253,4b9b88c4cbd8b06259f5cdb2e27d7b01f5ea9dd8,research_intake_archive_or_canonicalize,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,2,a894e93221bad6aa774b21e7a7fba710c69b0bad6d340039c00770537671a207
datasets/ernie/threat_actors_01-50_EN.md,datasets,.md,230147,d131fe9bd651fcd80e184e0de00069e0966066c8,ec56bfc56c115bc17ca48e82638fb5242df533e1,research_intake_archive_or_canonicalize,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,121,2f14bde2f677bbea5825241c40421a6a6c26760d8fc6faa6bf84392914aa76f0
datasets/guard_slm_combination_report.md,datasets,.md,2754,d7649e923ed1532837fb31f1777d62f1b71cd58c,d2e8f4fe75446ebb13c683ac4216418df662a46e,research_intake_archive_or_canonicalize,dataset_benchmark_registry,preserve_manifest_first,High,Do not git-add blindly; create dataset registry with hash/rows/size and track only reviewed manifests or small canonical sets.,True,56,def26f20a1097d0adce3db79a7a1c24cfbb05b827d323b3c3d2d78fc1c63a9de
